sender,scenario_type,density,attack_type,sendTime,rcvTime,pos_x,pos_y,speed,is_attack,attack_label,speed_kmh,latency
veh_4518,Highway,Low density,Random Position Offset,13635042694007,13635044198610,216422.52839310621,449980.0150727296,9.69458186870537,0,Normal,34.900494727339336,1504603
veh_29449,Urban,High density,DoS Attack,25233218139885,25233219839413,212974.04380027746,451592.7145274125,0.0,1,Ataque,0.0,1699528
veh_4077,Urban,Low density,Time Delay,12874119471057,12874120436629,213354.83737729042,450822.4201182681,10.67053817169285,0,Normal,38.413937418094264,965572
veh_4443,Highway,Low density,Random Position Offset,13765143350055,13765144957580,216315.39664259317,449914.4751552131,15.106463556299506,0,Normal,54.383268802678224,1607525
veh_27635,Highway,High density,Time Delay,25426382817751,25426384231190,216290.33992171072,450018.91701670515,0.0002445727140032185,0,Normal,0.0008804617704115867,1413439
veh_6685594,Urban,Low density,Sybil,12978413351500,12978414580063,213448.55679058965,450736.94507427415,9.856673328220078,1,Ataque,35.48402398159228,1228563
veh_29106,Highway,High density,DoS Attack,25202353187306,25202354540135,216380.76857731718,450210.171050829,0.0,0,Normal,0.0,1352829
veh_4622,Urban,Low density,Time Delay,14262469146424,14262470108367,213057.00913879473,451178.0988394372,3.170194154064255,0,Normal,11.412698954631319,961943
veh_31141,Highway,High density,DoS Attack,25216246235105,25216247615588,216450.91458733106,449846.71035241353,10.89903274949304,1,Ataque,39.236517898174945,1380483
veh_31277,Highway,High density,Time Delay,25459059142149,25459060196458,216379.26412729622,449874.5156282956,13.432977367024375,0,Normal,48.35871852128775,1054309
veh_6582281,Urban,Low density,Sybil,12885095889576,12885097531924,213221.53260004453,450938.67123124126,10.42508536753171,1,Ataque,37.53030732311415,1642348
veh_31809,Highway,High density,Time Delay,25445904321001,25445905576997,216595.44997122782,449878.7306093604,19.902152428563735,1,Ataque,71.64774874282945,1255996
veh_30476,Urban,High density,DoS Attack,25206435178617,25206436455843,213005.5764992777,451551.371046236,11.578213151538602,1,Ataque,41.681567345538966,1277226
veh_6370747,Urban,Low density,Sybil,13845050605367,13845052189287,213224.79659424874,451894.3420266487,12.086786524092178,1,Ataque,43.51243148673184,1583920
veh_29134,Urban,High density,DoS Attack,25226398891893,25226400363738,212979.1196435984,451585.5050948518,0.10434280780913183,0,Normal,0.37563410811287457,1471845
veh_2906,Highway,Low density,Random Position Offset,8830336639079,8830337734970,216457.58450451228,450725.747883605,49.58323403089416,0,Normal,178.49964251121898,1095891
veh_4465,Urban,Low density,Random Position Offset,13824440106050,13824441656987,213891.82543624283,450450.9370197837,12.73901355107466,0,Normal,45.860448783868776,1550937
veh_4448,Urban,Low density,Random Position Offset,13817208648704,13817209920968,213853.71359454017,450473.3985336621,11.411233589109335,0,Normal,41.080440920793606,1272264
veh_2644,Urban,Low density,Time Delay,7662469412146,7662470402767,213376.7018731986,451381.1823384801,12.588112366945285,0,Normal,45.31720452100303,990621
veh_30127,Urban,High density,DoS Attack,25249055935118,25249056963778,213048.0295301993,451197.2927776614,11.465537199351955,1,Ataque,41.27593391766704,1028660
veh_3868,Urban,Low density,Random Position Offset,12234263530841,12234264703890,213058.97140370405,451214.45138439647,14.223693953614502,0,Normal,51.20529823301221,1173049
veh_31772,Highway,High density,Time Delay,25461348339473,25461349704897,216321.05989008356,449925.1976814273,12.114280039671602,0,Normal,43.611408142817766,1365424
veh_28064,Highway,High density,Sybil,25411318868241,25411319861793,216527.04322759018,449780.9942352434,10.65455352592773,0,Normal,38.35639269333983,993552
veh_4887187,Highway,High density,Sybil,25595445855308,25595448450133,216377.48858640503,449888.5169663623,11.921740323135662,1,Ataque,42.91826516328838,2594825
veh_26856,Highway,High density,DoS Attack,25230473362666,25230474852541,216370.50754225272,450134.739856524,4.888733578969392,0,Normal,17.599440884289812,1489875
veh_29118,Highway,High density,Sybil,25443122433382,25443124172831,216324.4208747259,449909.2962319188,11.777512434924986,0,Normal,42.399044765729954,1739449
veh_29376,Highway,High density,Time Delay,25449489968640,25449491449188,216272.1338047953,449970.10442552326,0.0,1,Ataque,0.0,1480548
veh_4004,Urban,Low density,Time Delay,12257845716827,12257847402632,213058.8341424209,451198.0589339504,11.302418798487635,1,Ataque,40.68870767455549,1685805
veh_31566,Highway,High density,Sybil,25417006169624,25417007572202,216285.762126147,449944.4596478229,0.7692014864970783,0,Normal,2.769125351389482,1402578
veh_29662,Highway,High density,DoS Attack,25221685849104,25221687109343,216355.7809997191,450114.020808171,6.7915457528744785,1,Ataque,24.449564710348124,1260239
veh_4136,Urban,Low density,Time Delay,12731698259241,12731699829334,213080.69990563873,451168.15938030067,28.004394735000975,1,Ataque,100.8158210460035,1570093
veh_4067,Urban,Low density,Random Position Offset,12822231046576,12822232290292,213767.78860328515,450544.16685594263,10.457223473917912,0,Normal,37.64600450610448,1243716
veh_25924,Highway,High density,DoS Attack,25212110919947,25212113505132,216242.721581814,449963.00235037383,0.2380896819182089,0,Normal,0.8571228549055521,2585185
veh_5669648,Highway,High density,Sybil,25602633196965,25602634462941,216360.16082276136,450119.657283372,0.09175804115027202,1,Ataque,0.33032894814097924,1265976
veh_29599,Urban,High density,DoS Attack,25260141436880,25260143104402,212927.01019862056,451631.95885283727,0.7517668129621127,0,Normal,2.7063605266636057,1667522
veh_6724885,Highway,High density,Sybil,25537711862165,25537713031770,216168.01204416467,450002.69959262136,0.0014757669801867112,1,Ataque,0.005312761128672161,1169605
veh_24133,Highway,High density,DoS Attack,25232252197378,25232253177793,216223.3985763472,449968.2729722112,0.014840996937435886,0,Normal,0.053427588974769194,980415
veh_4496,Urban,Low density,Time Delay,13794406091811,13794408016663,213395.49241254258,450764.75715817,0.3330898055893258,0,Normal,1.199123300121573,1924852
veh_29422,Highway,High density,Time Delay,25411440948593,25411442002277,216221.3111603502,449977.65876874875,2.316052511568808,0,Normal,8.33778904164771,1053684
veh_31494,Urban,High density,DoS Attack,25496324587838,25496325818527,214050.32630768843,450409.4118479386,13.057075798652367,1,Ataque,47.00547287514852,1230689
veh_3868,Urban,Low density,Random Position Offset,12143263530841,12143265300030,214062.3176634102,450401.08771519025,14.265418963230376,0,Normal,51.355508267629354,1769189
veh_1480454,Urban,Low density,Sybil,7604202280568,7604203595219,214559.9630163878,452148.9848505279,10.500385728802486,1,Ataque,37.80138862368895,1314651
veh_6652021,Highway,High density,Sybil,25596633196965,25596634215626,216353.41377289486,450111.2103828671,0.39996498531123953,1,Ataque,1.4398739471204622,1018661
veh_2556,Urban,Low density,Sybil,7584430904436,7584432406255,213869.5592898936,451898.6161457178,11.429815148371837,0,Normal,41.147334534138615,1501819
veh_4572,Highway,Low density,Random Position Offset,13769005233099,13769006358482,216429.21852509945,450087.3938433251,55.13217922097665,0,Normal,198.47584519551594,1125383
veh_2452,Highway,Low density,Random Position Offset,7448292244935,7448294126781,216445.61225731694,449852.2153837272,31.991304033478077,0,Normal,115.16869452052107,1881846
veh_29498,Urban,High density,DoS Attack,25271127033461,25271128372284,213028.49004645518,451336.84986223094,0.0,0,Normal,0.0,1338823
veh_28033,Urban,High density,DoS Attack,25227334803245,25227336537030,213037.2047234245,451295.3774424577,9.436229368962493,0,Normal,33.97042572826498,1733785
veh_28291,Highway,High density,Time Delay,25205395003606,25205396583779,216390.34491163076,450243.1222538236,0.0,0,Normal,0.0,1580173
veh_2495,Highway,Low density,Random Position Offset,7343186715426,7343188475137,216251.6375646298,449979.8742341872,12.401381298528891,0,Normal,44.64497267470401,1759711
veh_29657,Urban,High density,DoS Attack,25256486512958,25256487996012,213047.5105335988,451304.7426400765,0.0,0,Normal,0.0,1483054
veh_31987,Highway,High density,Time Delay,25434303215266,25434304473366,216276.03932555535,449951.2141254488,15.695890978896895,0,Normal,56.50520752402882,1258100
veh_3658,Highway,Low density,Random Position Offset,11193359121909,11193360821003,216254.78213818226,449973.1604563618,11.121856924838882,0,Normal,40.03868492941998,1699094
veh_4665,Urban,Low density,Random Position Offset,14305150697374,14305152061297,212996.89266132133,451460.73866455985,8.639027806055863,0,Normal,31.100500101801106,1363923
veh_31031,Highway,High density,Time Delay,25201344041655,25201345755723,216299.09653693714,449930.09154947527,12.229107369998749,0,Normal,44.024786531995495,1714068
veh_27629,Highway,High density,DoS Attack,25232361557209,25232362837940,216337.74035264767,450096.1886895683,1.401866527678416,0,Normal,5.046719499642298,1280731
veh_3093,Highway,Low density,Random Position Offset,9255447934623,9255449464605,216298.70653736894,449944.8760952081,15.899918752384337,0,Normal,57.239707508583614,1529982
veh_3257277,Urban,Low density,Sybil,12902333181414,12902334165901,213793.82879552612,450514.6532257202,13.099882782628658,1,Ataque,47.15957801746317,984487
veh_4693,Highway,Low density,Random Position Offset,14277433557091,14277435320389,216455.62250439584,449829.92438151897,54.94636247746119,0,Normal,197.8069049188603,1763298
veh_4417,Urban,Low density,Random Position Offset,13733033112079,13733034574019,213011.22337821565,451340.3154771362,11.335082843907127,0,Normal,40.80629823806566,1461940
veh_3724,Urban,Low density,Random Position Offset,11752227373493,11752228987327,214491.5421749993,452098.63399040146,11.752537268395582,0,Normal,42.3091341662241,1613834
veh_4640,Highway,Low density,Random Position Offset,13882480596319,13882481655013,216483.470525339,449878.136055325,13.069899819137595,1,Ataque,47.05163934889534,1058694
veh_3784,Urban,Low density,Time Delay,11745253275091,11745254280991,213234.38939588543,450926.80963459925,12.169746129265832,0,Normal,43.811086065356996,1005900
veh_3653,Highway,Low density,Random Position Offset,11477428369641,11477430220046,216331.36335453123,449903.8637150112,12.147022467899868,0,Normal,43.729280884439525,1850405
veh_5797516,Urban,Low density,Sybil,12907095889576,12907096881587,213378.326215107,450777.15220048913,10.41247749083217,1,Ataque,37.484918966995814,992011
veh_32084,Highway,High density,Time Delay,25461825298271,25461827045016,216611.92905840115,449752.23529325257,0.0,1,Ataque,0.0,1746745
veh_7908508,Urban,Low density,Sybil,12834096081513,12834097881290,213006.8279362498,451427.50658708235,13.340901778631844,1,Ataque,48.02724640307464,1799777
veh_31784,Highway,High density,Time Delay,25411807061762,25411808718115,216278.5139494033,449950.4100093315,0.005196214967708134,1,Ataque,0.018706373883749284,1656353
veh_29249,Highway,High density,Sybil,25435224930981,25435226644722,216347.85281471608,450105.4437850881,0.05880157397575083,0,Normal,0.211685666312703,1713741
veh_4736,Urban,Low density,Random Position Offset,14388011597761,14388013522604,213410.26426913214,450769.9256516541,14.755787033862449,0,Normal,53.12083332190482,1924843
veh_3305,Urban,Low density,Random Position Offset,10299267020112,10299268835071,214362.04913491217,451726.5404129946,13.762284510503392,0,Normal,49.54422423781221,1814959
veh_28282,Urban,High density,DoS Attack,25241133997547,25241135267555,213045.92394101594,451275.1918101963,11.623153607613721,0,Normal,41.843352987409396,1270008
veh_27095,Highway,High density,DoS Attack,25234267453183,25234269219538,216315.61954028218,450057.2398615251,0.08943544262195725,1,Ataque,0.32196759343904613,1766355
veh_4099,Urban,Low density,Time Delay,12855363512977,12855365225322,214034.30688329568,450412.69917325285,13.229913238517005,0,Normal,47.627687658661216,1712345
veh_4033,Urban,Low density,Random Position Offset,12721499747223,12721501363670,213830.0177047585,450465.92482134857,13.213386632645255,1,Ataque,47.56819187752292,1616447
veh_3560,Highway,Low density,Random Position Offset,11531274592015,11531275619685,216285.71322427763,449993.2577449425,8.259895837977375,0,Normal,29.73562501671855,1027670
veh_3736,Highway,Low density,Random Position Offset,11486248746704,11486250257283,216460.4788364055,449845.1210328636,12.068577915155208,0,Normal,43.44688049455875,1510579
veh_2644,Urban,Low density,Random Position Offset,7598469412146,7598470678620,213630.78667852347,451975.9341666439,14.371514151146508,0,Normal,51.73745094412743,1266474
veh_29785,Highway,High density,DoS Attack,25201466423875,25201467901283,216393.4749668791,450320.2545526555,0.031089771657085593,0,Normal,0.11192317796550813,1477408
veh_31768,Highway,High density,Time Delay,25429562947102,25429564726086,216168.99443685095,450021.85846873076,10.550365504971168,1,Ataque,37.98131581789621,1778984
veh_30330,Highway,High density,DoS Attack,25204195014527,25204195968388,216392.08723358135,450287.4145751422,0.0024965970433179128,0,Normal,0.008987749355944485,953861
veh_29166,Highway,High density,DoS Attack,25204340217347,25204342001319,216387.03474538957,450348.92146785796,0.03667503796629864,1,Ataque,0.1320301366786751,1783972
veh_27673,Highway,High density,Sybil,25413071435879,25413073019105,216423.37423358762,449975.67083745234,38.77314544283043,0,Normal,139.58332359418955,1583226
veh_28528,Urban,High density,DoS Attack,25236327044804,25236328714224,213043.24097438456,451275.77258959715,13.791226245761463,0,Normal,49.64841448474127,1669420
veh_4110,Urban,Low density,Random Position Offset,12829444084273,12829445533527,213794.76881799137,450523.3575686801,10.503614076657467,0,Normal,37.81301067596688,1449254
veh_4230,Urban,Low density,Time Delay,12889406697534,12889408583828,213015.62392208513,451327.83170909045,7.188974241556896,0,Normal,25.880307269604828,1886294
veh_4688,Urban,Low density,Time Delay,14393431307064,14393432832067,213738.766467932,450561.98939451965,10.955178150846288,0,Normal,39.43864134304664,1525003
veh_29378,Urban,High density,DoS Attack,25214458303553,25214459474187,212980.0617768504,451595.5032085651,0.0,0,Normal,0.0,1170634
veh_4033,Urban,Low density,Random Position Offset,12763499747223,12763501676816,213293.65512616423,450761.0374510303,12.825297207756726,1,Ataque,46.17106994792422,1929593
veh_28903,Urban,High density,DoS Attack,25238301899801,25238303822125,213013.88816494428,451411.6431478517,0.0038906372852300065,0,Normal,0.014006294226828024,1922324
veh_4004,Urban,Low density,Time Delay,12259845716827,12259847288705,213070.66638534973,451173.54108344915,13.283164344846877,1,Ataque,47.81939164144876,1571878
veh_3817,Highway,Low density,Random Position Offset,12282418952392,12282420856768,216499.12106921413,451063.5407611343,54.76270394109603,0,Normal,197.1457341879457,1904376
veh_29339,Highway,High density,DoS Attack,25233806616089,25233807699921,216286.52779601447,449999.6714742273,1.1647466487214815,1,Ataque,4.193087935397333,1083832
veh_27629,Highway,High density,Time Delay,25431361557209,25431363489086,216279.71190020978,450000.2985525546,0.0,0,Normal,0.0,1931877
veh_30376,Highway,High density,Time Delay,25427381189949,25427382495134,216432.51520319958,449972.0730489175,54.025425127541155,0,Normal,194.49153045914815,1305185
veh_29736,Urban,High density,DoS Attack,25252450892815,25252451981993,213010.27641683127,451526.8424200941,0.0,1,Ataque,0.0,1089178
veh_4052,Urban,Low density,Time Delay,12849137889576,12849139715571,213978.75966057877,450423.15697543725,9.6453788792272,0,Normal,34.72336396521792,1825995
veh_3929,Highway,Low density,Random Position Offset,12095484592358,12095485617622,216480.45954659922,449884.7240325375,54.982259874439116,1,Ataque,197.93613554798083,1025264
veh_6102406,Highway,High density,Sybil,25441173561025,25441174790302,216365.6865054204,450133.4080750001,1.010616293370324,1,Ataque,3.6382186561331666,1229277
veh_27211,Highway,High density,DoS Attack,25206223046726,25206224402658,216281.17207880662,449937.1452069342,11.297016363016384,0,Normal,40.669258906858985,1355932
veh_3868,Urban,Low density,Random Position Offset,12222263530841,12222265004198,213138.15778217532,451060.3156128113,14.999794949384224,0,Normal,53.99926181778321,1473357
veh_3780,Urban,Low density,Time Delay,11982033185785,11982034182094,213003.6436216983,451414.02573181794,12.209355806047366,1,Ataque,43.95368090177052,996309
veh_30660,Highway,High density,Time Delay,25211613250495,25211616396455,216275.2362124136,449957.19302503375,0.0,1,Ataque,0.0,3145960
veh_3835,Urban,Low density,Time Delay,12012297636648,12012299439360,213189.1996771284,450971.01715784136,14.778968314485214,0,Normal,53.20428593214677,1802712
veh_31987,Highway,High density,Sybil,25410303215266,25410304234542,216591.4015755649,449761.3590431837,11.151270778124342,0,Normal,40.144574801247636,1019276
veh_2573,Urban,Low density,Random Position Offset,7700038732954,7700039799509,212944.84682065688,451535.1910440952,10.507313612997978,0,Normal,37.82632900679272,1066555
veh_4665,Urban,Low density,Random Position Offset,14292150697374,14292151851465,213030.74326635612,451306.1245453881,12.791546830815589,0,Normal,46.04956859093612,1154091
veh_4196,Urban,Low density,Time Delay,12838270153219,12838271543210,213904.0368052008,450474.64851417614,0.09410523559969076,0,Normal,0.33877884815888676,1389991
veh_31066,Highway,High density,DoS Attack,25212412778631,25212414265146,216286.23183793447,449942.3263308504,0.9897923366149853,1,Ataque,3.5632524118139473,1486515
veh_4667010,Urban,Low density,Sybil,12783069871642,12783071254869,213069.14025779912,451186.5652995034,12.127527354064975,1,Ataque,43.659098474633915,1383227
veh_4696,Urban,Low density,Random Position Offset,14252240324189,14252241506328,213029.7653080543,451292.4203280518,7.069759071382351,0,Normal,25.451132656976466,1182139
veh_30745,Highway,High density,Sybil,25426079201763,25426080165564,216430.16086726726,449851.42858743976,10.930504380943463,0,Normal,39.349815771396464,963801
veh_31105,Highway,High density,DoS Attack,25238107903297,25238109619391,216238.41686245508,449969.4022661151,12.011812492279597,0,Normal,43.24252497220655,1716094
veh_29511,Highway,High density,DoS Attack,25206352818771,25206355782539,216392.77225779404,450324.5976111919,0.7681088915563291,0,Normal,2.7651920096027847,2963768
veh_31844,Highway,High density,Sybil,25401164731318,25401165803251,216311.90177405704,449929.6399156499,10.112478071598487,0,Normal,36.40492105775455,1071933
veh_4067,Urban,Low density,Sybil,12774231046576,12774232954396,213361.27949976944,450804.49211759743,10.844036045161252,0,Normal,39.03852976258051,1907820
veh_8232796,Highway,High density,Sybil,25505827741673,25505828936902,216488.8963842056,449811.5942756149,13.943326249665326,1,Ataque,50.195974498795174,1195229
veh_29940,Highway,High density,Time Delay,25446161555019,25446162947123,216364.85492862674,450128.9244467333,0.028599810962954435,0,Normal,0.10295931946663597,1392104
veh_6584870,Highway,High density,Sybil,25477148254930,25477149870991,216273.0469673003,449969.55450061575,0.0,1,Ataque,0.0,1616061
veh_29181,Urban,High density,DoS Attack,25214197281323,25214198324350,213044.96637751773,451260.851050505,14.091333022697171,1,Ataque,50.728798881709814,1043027
veh_4077,Urban,Low density,Random Position Offset,12818119471057,12818120729925,213868.78939150786,450480.34029379126,11.252968805716007,0,Normal,40.51068770057763,1258868
veh_4136,Urban,Low density,Time Delay,12740698259241,12740699801745,213022.58880999306,451372.3660191583,20.956629367514076,1,Ataque,75.44386572305068,1542504
veh_3879,Urban,Low density,Time Delay,11984346922363,11984348399231,213052.06233578364,451246.5596688844,47.83064146196442,1,Ataque,172.19030926307192,1476868
veh_27095,Highway,High density,DoS Attack,25212434119850,25212435514464,216355.0517573476,450124.68062445044,3.144756683372431,1,Ataque,11.321124060140752,1394614
veh_8696867,Urban,Low density,Sybil,12786001022031,12786002447239,212985.45787155564,451114.4224598372,11.622642227438224,1,Ataque,41.84151201877761,1425208
veh_3768,Urban,Low density,Time Delay,11732381180093,11732382501376,213119.89076112653,451072.0772356232,12.460206578443085,0,Normal,44.856743682395106,1321283
veh_4032,Urban,Low density,Time Delay,12740141871642,12740143392576,213042.8527589592,451277.69362603,0.0,0,Normal,0.0,1520934
veh_3863,Highway,Low density,Random Position Offset,12077072205560,12077074111885,216386.4293533059,450053.2840803755,19.57315127303526,0,Normal,70.46334458292694,1906325
veh_23369,Highway,High density,Time Delay,25448265759420,25448267120598,216184.93266368087,449993.91438387346,0.0,0,Normal,0.0,1361178
veh_29533,Highway,High density,Time Delay,25424267132205,25424268779944,216268.8695331984,449979.9668015731,0.0,0,Normal,0.0,1647739
veh_29993,Urban,High density,DoS Attack,25221225565532,25221226868369,212996.8448293813,451564.4016174877,0.035806331951661316,0,Normal,0.12890279502598073,1302837
veh_7831070,Highway,High density,Sybil,25517327824322,25517328814843,216320.20717109655,450071.0508823472,0.02833199791883826,1,Ataque,0.10199519250781774,990521
veh_4518,Highway,Low density,Random Position Offset,13597042694007,13597043924258,216543.89230359576,449789.1802946723,13.862774320323846,0,Normal,49.90598755316584,1230251
veh_2484,Urban,Low density,Time Delay,7434040280568,7434041829956,214709.57538202166,451989.59083703853,11.710906684458935,0,Normal,42.15926406405217,1549388
veh_28033,Urban,High density,DoS Attack,25205334803245,25205336058659,213092.2086984388,451142.17461014906,0.37185744463944986,0,Normal,1.3386868007020196,1255414
veh_2529,Highway,Low density,Random Position Offset,7292453049793,7292454531430,216494.30355477225,449966.23265649425,22.243744201875366,0,Normal,80.07747912675131,1481637
veh_31587,Highway,High density,Time Delay,25439326558860,25439327780973,216391.07888820503,450348.7476151316,1.7479079615706345,0,Normal,6.292468661654285,1222113
veh_24144,Highway,High density,DoS Attack,25213409798371,25213411429345,216221.1435369282,449982.26980671514,0.13061909903295005,0,Normal,0.4702287565186202,1630974
veh_1861554,Highway,High density,Sybil,25440173555019,25440174886202,216369.8849101243,450136.3488260105,1.30689191370286,1,Ataque,4.704810889330297,1331183
veh_3598,Highway,Low density,Random Position Offset,11494433237976,11494434895076,216241.36707997438,449959.33566914353,0.0,0,Normal,0.0,1657100
veh_4695,Urban,Low density,Time Delay,14365245017396,14365246220123,213390.86923946402,450780.1102037049,14.556883538255203,0,Normal,52.40478073771873,1202727
veh_4516,Urban,Low density,Sybil,13732112852436,13732114072662,213055.25931085736,451172.7911068223,2.8168233501163216,0,Normal,10.140564060418757,1220226
veh_29046,Highway,High density,Time Delay,25451562115446,25451563448887,216329.99107105483,450078.0475460736,0.0,1,Ataque,0.0,1333441
veh_28620,Urban,High density,DoS Attack,25229297726236,25229299661822,213011.04719248918,451424.78760203527,0.7104381124662323,0,Normal,2.5575772048784366,1935586
veh_32049,Highway,High density,Sybil,25444370834090,25444373825692,216396.84312352465,449875.5528249272,11.825200117683542,0,Normal,42.57072042366075,2991602
veh_28415,Urban,High density,DoS Attack,25243329691619,25243330852744,213029.78182364578,451342.7914720203,1.6663796103941229,0,Normal,5.998966597418843,1161125
veh_30330,Highway,High density,Sybil,25414195014527,25414196033501,216358.2159416839,450117.457291136,0.3864830356163515,0,Normal,1.3913389282188655,1018974
veh_23955,Highway,High density,Sybil,25423287023784,25423288932840,216205.66782953398,449984.8093692915,0.17011182471250524,0,Normal,0.6124025689650189,1909056
veh_2622,Urban,Low density,Random Position Offset,7707344648042,7707345612111,213111.1863752774,451091.5722033113,15.640700280439784,0,Normal,56.30652100958322,964069
veh_4110,Urban,Low density,Sybil,12780444084273,12780445153944,213378.106696621,450787.5859139136,10.105826258812819,0,Normal,36.380974531726146,1069671
veh_28749,Urban,High density,DoS Attack,25256053421126,25256054963455,212949.27617291524,451614.4587025246,0.9738703125191849,0,Normal,3.5059331250690655,1542329
veh_29632,Highway,High density,Time Delay,25430345824319,25430347208524,216268.66565213638,449978.4715849602,0.0,1,Ataque,0.0,1384205
veh_28720,Urban,High density,DoS Attack,25205214701810,25205215822245,212997.66598954328,451484.7704534941,1.3475021521813526,1,Ataque,4.8510077478528695,1120435
veh_31970,Highway,High density,Time Delay,25422239771205,25422242631371,216433.66945744248,449853.74679743795,11.930236416415148,0,Normal,42.94885109909453,2860166
veh_28291,Highway,High density,Time Delay,25451395003606,25451396903969,216327.405989455,450068.2764687044,0.0,0,Normal,0.0,1900363
veh_30131,Highway,High density,DoS Attack,25202283877347,25202285202734,216229.143786941,449967.1868678083,11.857099019451162,1,Ataque,42.68555647002419,1325387
veh_27211,Highway,High density,DoS Attack,25221223046726,25221224429564,216450.83412976383,449828.7179105723,13.411282219147386,0,Normal,48.28061598893059,1382838
veh_31001,Highway,High density,DoS Attack,25214343185042,25214344344710,216423.6020017524,449968.65841902175,21.03233680946993,0,Normal,75.71641251409174,1159668
veh_32171,Highway,High density,Time Delay,25458423798888,25458425576629,216556.1563444728,449792.94866519864,12.275374721226001,0,Normal,44.1913489964136,1777741
veh_28354,Urban,High density,DoS Attack,25250250255874,25250251348779,213003.19134079383,451523.7897680506,0.0,1,Ataque,0.0,1092905
veh_29506,Urban,High density,DoS Attack,25255550367785,25255551361943,213014.64147058534,451396.57083320897,0.0,1,Ataque,0.0,994158
veh_30919,Highway,High density,DoS Attack,25214001240585,25214003327322,216485.6927879262,449819.78759318107,20.04366030304397,0,Normal,72.1571770909583,2086737
veh_31043,Highway,High density,DoS Attack,25201080018640,25201081235234,216325.2626628212,449925.0537672756,13.132872259015024,0,Normal,47.27834013245408,1216594
veh_29181,Urban,High density,DoS Attack,25262447281323,25262448999663,213014.45614139363,451416.5376129385,0.0,1,Ataque,0.0,1718340
veh_4365,Urban,Low density,Time Delay,13780362575023,13780364049818,213212.97318945164,451851.52668974455,11.307848236782597,0,Normal,40.70825365241735,1474795
veh_3062,Urban,Low density,Sybil,9413135841520,9413137769043,213263.2121050738,450907.4531935198,14.838374821064937,0,Normal,53.418149355833776,1927523
veh_4108,Urban,Low density,Random Position Offset,12699254959184,12699256258675,212999.8347848315,451424.0983877791,10.491630236776302,0,Normal,37.76986885239469,1299491
veh_30137,Urban,High density,DoS Attack,25266323302045,25266325211241,213033.87897522206,451268.3574048818,9.667304945804608,0,Normal,34.80229780489659,1909196
veh_3057902,Highway,High density,Sybil,25456943000601,25456945059449,216378.41867850206,450216.6406092025,0.23625457566026464,1,Ataque,0.8505164723769527,2058848
veh_29171,Urban,High density,DoS Attack,25241331033163,25241332708285,213005.360515104,451495.9393611108,0.0,0,Normal,0.0,1675122
veh_31946,Highway,High density,Time Delay,25419418863635,25419420093671,216378.15423686072,449887.7254983861,13.671304728154727,0,Normal,49.21669702135702,1230036
veh_4027,Urban,Low density,Time Delay,12364146349248,12364147407372,213874.18026974236,451364.15902834805,7.779245503111386,0,Normal,28.00528381120099,1058124
veh_29376,Highway,High density,Sybil,25418041958029,25418043151293,216272.31683533502,449970.1636918074,0.0,0,Normal,0.0,1193264
veh_31447,Highway,High density,Sybil,25406257489005,25406258453688,216470.41385270044,449807.8912396997,55.27902131258989,0,Normal,199.0044767253236,964683
veh_30070,Urban,High density,DoS Attack,25219155057256,25219156881840,212951.39180576237,451450.34554704296,0.0,0,Normal,0.0,1824584
veh_3078,Highway,Low density,Random Position Offset,10147151317332,10147152549302,216395.51806276003,450417.0289586443,54.80313719385111,0,Normal,197.291293897864,1231970
veh_28664,Highway,High density,DoS Attack,25205331551827,25205332896572,216385.54501183896,450258.37507732667,0.0,1,Ataque,0.0,1344745
veh_29627,Highway,High density,Time Delay,25425139750935,25425140759354,216428.75000374625,449938.4843078527,43.2767308344064,1,Ataque,155.79623100386306,1008419
veh_30131,Highway,High density,Time Delay,25211158877347,25211159846947,216260.47071272295,449949.1209593916,8.165852681372943,0,Normal,29.397069652942594,969600
veh_3099,Urban,Low density,Time Delay,9460107663376,9460109541946,213521.03123061045,450717.0787671343,12.87428759408782,0,Normal,46.34743533871615,1878570
veh_31888,Highway,High density,Sybil,25419119029207,25419120199910,216328.8037725663,449922.03231403895,10.78560211673578,0,Normal,38.828167620248806,1170703
veh_1797057,Urban,Low density,Sybil,12803001022031,12803002042827,212917.0440439229,450926.3170124017,11.526062105914686,1,Ataque,41.49382358129287,1020796
veh_4397941,Urban,Low density,Sybil,12910413155342,12910414383844,213037.76066714036,451278.3097977196,10.809496468268346,1,Ataque,38.91418728576605,1228502
veh_4798,Highway,Low density,Random Position Offset,14287471209316,14287472707492,216358.18241361438,449902.3428038704,33.24605149954026,0,Normal,119.68578539834493,1498176
veh_6079710,Highway,High density,Sybil,25611653833745,25611655613046,216164.58045005397,450030.90317263914,10.770133911340173,1,Ataque,38.77248208082462,1779301
veh_3044,Urban,Low density,Random Position Offset,9373422818835,9373423939893,213197.21596028013,451280.398089422,13.055680342036911,0,Normal,47.00044923133288,1121058
veh_2011272,Highway,High density,Sybil,25541712044676,25541713433656,216169.35175845833,449989.8536992519,0.03333395896988136,1,Ataque,0.1200022522915729,1388980
veh_4181,Urban,Low density,Random Position Offset,12829011383698,12829012476149,213973.3196232376,450420.54762971605,13.130989653279087,0,Normal,47.271562751804716,1092451
veh_30525,Highway,High density,Time Delay,25433613225091,25433614671402,216386.11370017764,450185.99816763535,0.3268251024923354,1,Ataque,1.1765703689724074,1446311
